income,employment_length,loan_amount,loan_interest_rate,credit_history_length,max_allowed_loan
100000,11,6000,7.88,16,178971
135000,7,10000,7.9,5,178972
140000,11,10000,5.42,7,178973
140000,4,10000,10.59,9,178973
120000,2,7000,10.71,5,178974
120000,1,7000,9.32,9,178974
115000,1,5000,7.51,8,178977
120000,4,1000,10.36,9,178991
105000,8,10000,7.49,14,178991
100000,5,9000,14.65,14,178991
100000,4,5000,10.65,14,178992
99996,2,4800,10.59,14,179185
110000,2,10000,9.88,16,179191
100000,8,10750,11.14,12,179211
107000,4,8000,6.76,10,179219
108000,8,15000,10.37,14,179356
108000,5,15000,13.85,14,179356
96000,5,3000,7.9,13,179379
110000,0,13000,5.42,6,179460
130000,4,9000,6.76,8,179472
130000,0,9000,10.99,6,179472
150000,9,8000,13.8,2,179478
120000,3,18400,13.06,10,179555
102960,2,16000,7.88,14,179576
105201,4,15000,14.17,11,179577
109200,18,6000,8.0,6,179614
135000,0,16000,6.92,5,179713
137720,4,13000,12.23,7,179776
105000,5,5000,7.88,11,179793
110000,14,18000,7.51,12,179952
125000,13,20000,11.83,7,179955
100000,5,10000,12.53,14,179962
100000,16,10000,10.59,14,179962
160000,5,20000,15.27,2,179965
160000,9,20000,13.23,3,179965
120000,12,12000,12.53,10,179965
120000,3,12000,8.94,7,179965
120000,4,12000,5.79,9,179965
120000,6,12000,8.94,6,179965
96000,8,7200,9.91,17,179967
150000,10,15000,11.49,2,179968
150000,9,7500,14.27,4,179978
115000,11,4000,7.88,6,179980
113000,3,12000,7.9,7,180063
114000,0,8000,9.45,6,180070
109000,11,16000,5.42,14,180154
120000,1,25000,13.16,26,180196
125000,7,7200,11.71,8,180275
150000,9,7200,6.92,2,180279
141000,4,10000,15.96,9,180323
141000,11,10000,13.49,9,180323
135456,14,16000,13.22,8,180375
115000,8,15000,8.94,10,180458
110000,0,12000,10.37,10,180462
110000,0,12000,10.74,6,180462
150000,10,14500,11.14,3,180469
130000,0,8000,12.21,8,180474
130000,2,8000,7.14,10,180474
100000,9,4500,12.53,13,180475
150000,5,7000,7.14,4,180479
110000,0,1000,8.0,5,180490
130000,1,1450,13.06,7,180539
144000,12,21000,10.59,5,180559
110000,2,6400,11.49,9,180573
122004,1,8400,10.38,6,180678
105000,15,24000,12.21,14,180690
151000,5,8000,11.12,3,180728
106000,20,10000,6.62,13,180764
106000,5,10000,7.49,28,180796
142000,14,25000,10.62,5,180854
120000,10,11050,12.69,5,180916
160000,3,35000,9.99,10,180949
120000,2,17000,6.54,9,180957
144600,0,7000,9.63,3,180958
100000,0,9000,15.23,14,180964
130000,3,14000,6.62,9,180965
140000,12,15000,13.49,7,180966
140000,4,15000,13.16,6,180966
140000,12,15000,12.61,9,180966
140000,4,15000,6.54,9,180966
140000,3,15000,12.87,10,180966
150000,10,14000,7.9,4,180969
150000,2,14000,6.03,2,180969
110000,0,6000,9.91,7,180974
135000,4,8000,7.49,10,180975
140000,3,8000,11.49,10,180976
140000,9,8000,9.32,8,180976
105000,9,12100,5.79,14,181090
98000,1,5000,13.43,17,181173
98000,5,5000,10.37,14,181173
98000,5,5000,7.51,11,181173
120000,5,4800,7.88,8,181179
105000,6,12000,10.0,11,181190
95000,12,5000,7.51,13,181192
125000,2,25000,18.67,8,181198
119000,3,9000,10.74,9,181370
150000,11,21000,13.85,5,181461
125000,9,6000,7.88,10,181477
125000,14,6000,7.9,8,181477
150000,9,6000,7.74,3,181481
150000,8,6000,12.61,3,181481
118000,2,12000,13.11,13,181511
192000,123,20000,11.49,2,181570
158000,4,8000,7.88,3,181579
110000,6,12000,9.76,17,181590
142000,14,24250,11.48,5,181605
125000,15,12000,10.37,8,181716
125000,0,12000,5.79,7,181716
115000,4,8000,13.22,6,181720
115000,3,8000,16.02,6,181720
115000,13,8000,7.9,7,181720
105000,4,24000,13.92,15,181786
110000,6,25000,15.65,13,181787
120000,0,15000,6.17,14,181790
120000,5,15000,13.11,12,181790
110000,2,16000,8.94,14,181954
120000,6,16000,8.9,10,181958
140000,12,14000,6.03,8,181967
120000,4,10000,7.14,6,181968
120000,0,10000,6.99,9,181968
120000,2,10000,10.99,9,181968
120000,3,10000,16.02,10,181968
120000,15,10000,9.99,9,181968
120000,16,10000,7.51,10,181968
110000,3,5000,6.92,10,181976
140000,11,7000,5.42,6,181977
120000,15,4000,7.88,8,181980
107473,0,6000,9.99,9,182051
108000,4,8000,8.9,11,182071
140000,0,13800,13.57,7,182167
125000,0,24000,11.83,10,182199
138000,3,4000,5.42,5,182283
110000,17,21000,11.11,11,182446
170000,9,30000,13.06,4,182457
150000,6,20000,12.21,5,182462
150000,4,20000,10.75,5,182462
150000,0,20000,16.0,5,182462
150000,11,20000,6.54,5,182462
150000,1,20000,9.76,9,182462
110000,0,10000,8.59,5,182465
150000,3,5000,11.86,2,182482
150000,9,5000,13.98,4,182482
150000,5,5000,8.94,4,182482
136092,2,8000,13.61,4,182504
107000,3,10000,6.54,24,182596
113800,3,5000,7.9,10,182747
113800,8,5000,11.83,10,182747
156000,9,20000,10.59,2,182763
155867,9,12000,6.03,4,182806
138000,15,24000,11.58,6,182954
110000,2,15000,10.99,15,182956
110000,1,15000,10.0,13,182956
110000,0,15000,16.32,17,182956
140000,2,20000,14.96,9,182959
140000,4,20000,11.36,8,182959
140000,13,20000,6.54,9,182959
120000,17,15000,10.75,9,182960
132000,5,15000,10.99,9,182963
180000,8,24000,11.83,3,182964
150000,0,12000,13.8,4,182972
150000,6,12000,11.11,2,182972
150000,7,12000,11.99,3,182972
140000,11,6000,10.99,6,182979
140000,11,6000,6.76,10,182979
100000,3,5000,11.86,16,182992
140000,0,12800,7.88,7,183168
120000,11,2800,10.75,7,183184
100000,4,4800,10.99,11,183192
115000,4,6500,7.29,9,183223
96000,0,3800,15.23,13,183376
130000,15,18000,8.49,5,183458
170000,0,12000,10.37,3,183475
120000,3,14400,11.71,8,183560
175000,6,35000,14.27,2,183703
135000,13,12000,6.92,8,183718
140000,12,12250,11.36,7,183719
125000,2,10000,10.39,8,183719
125000,3,10000,7.51,5,183719
153000,1,7500,11.71,4,183728
120000,2,13000,7.51,11,183791
117000,5,15000,10.75,6,183858
140987,5,6450,5.99,11,183861
123000,15,19000,9.25,9,183905
130000,3,24000,7.49,5,183950
120000,0,20000,17.74,10,183952
120000,17,20000,13.79,6,183952
110000,5,14000,11.49,16,183957
170000,5,20000,7.9,4,183966
140000,0,12000,11.71,8,183969
140000,0,12000,6.03,10,183969
140000,12,12000,7.29,10,183969
140000,3,12000,6.62,7,183969
120000,4,8000,13.72,5,183971
120000,11,8000,7.9,9,183971
100000,8,6000,7.51,14,183971
100000,5,6000,6.99,17,183971
160000,1,8000,15.96,3,183979
140000,11,5000,11.49,9,183981
140000,12,5000,10.38,6,183981
110000,2,3000,11.48,7,183981
180000,2,5000,5.42,4,183985
154008,1,8500,15.99,4,183987
122000,0,4800,13.23,8,184279
157200,2,20000,13.22,2,184323
138000,0,22600,13.24,9,184355
150000,11,18000,7.49,9,184464
110000,9,8000,10.74,6,184469
110000,0,8000,11.11,8,184469
130000,7,4000,13.49,6,184482
130000,7,4000,6.03,5,184482
98480,8,2500,13.22,16,184593
153660,3,15000,11.14,3,184726
107004,3,2500,5.42,5,184740
120000,13,7200,14.72,10,184773
157500,1,12000,12.69,2,184848
135000,2,10800,7.51,9,184920
175000,3,7550,11.72,2,184931
120000,3,25000,6.62,6,184945
115000,8,22000,6.54,11,184947
140000,0,25000,13.49,7,184953
150000,12,25000,11.49,8,184956
150000,9,25000,12.99,6,184956
150000,12,25000,11.36,8,184956
150000,3,25000,10.74,10,184956
150000,12,25000,6.91,6,184956
150000,11,25000,9.99,6,184956
150000,10,25000,15.31,8,184956
150000,0,25000,10.99,8,184956
150000,5,25000,9.91,5,184956
160000,1,23000,6.91,2,184961
140000,14,18000,12.21,7,184961
100000,0,10000,9.63,17,184961
100000,3,10000,12.53,12,184961
120000,3,13000,12.42,5,184962
130000,5,10000,11.11,7,184970
130000,14,10000,6.17,6,184970
120000,11,7000,11.99,8,184973
100000,15,5000,10.59,17,184973
100000,2,5000,11.71,16,184973
150000,0,10000,13.57,4,184974
150000,3,10000,11.58,2,184974
150000,4,10000,6.62,4,184974
150000,7,10000,13.49,2,184974
110000,7,13000,9.33,11,184990
104800,12,14000,11.99,13,185075
122004,13,10000,8.59,9,185174
110000,0,23750,10.37,11,185191
145000,4,25000,10.37,8,185204
125004,15,8400,13.57,7,185328
111996,11,5000,7.74,7,185369
150000,2,9600,11.11,3,185375
110000,0,12500,11.91,11,185460
102000,1,14400,9.63,17,185508
120000,0,16000,11.71,11,185590
99518,13,8400,13.23,12,185624
122400,16,10000,7.88,6,185808
136112,4,25000,13.61,8,185925
131004,13,4000,8.94,6,185937
140000,2,24000,13.11,6,185954
150000,3,24000,11.71,7,185957
150000,8,24000,7.9,5,185957
150000,6,24000,8.9,6,185957
150000,5,24000,6.99,9,185957
110000,1,12000,13.48,15,185961
110000,7,12000,7.88,16,185961
120000,3,12000,7.88,9,185964
170000,6,18000,11.26,2,185968
140000,11,10000,5.79,8,185972
140000,12,10000,11.97,5,185972
140000,7,10000,7.14,9,185972
139992,6,3000,15.62,8,185974
120000,1,6000,12.69,9,185975
120000,6,6000,10.25,7,185975
120000,16,6000,13.49,8,185975
120000,16,6000,10.59,7,185975
120000,16,6000,12.69,6,185975
100000,6,4000,12.99,16,185976
132000,15,25000,12.53,10,186149
98000,21,2000,7.51,14,186154
110000,4,3000,13.98,12,186194
125000,4,20000,16.49,10,186203
155000,11,23000,6.17,8,186209
165000,1,20000,6.91,3,186215
175000,2,15000,6.91,4,186222
120000,4,17625,12.99,6,186330
119604,0,5000,9.32,10,186344
140000,4,9600,7.51,9,186373
120000,3,5600,14.09,9,186376
130000,0,15000,12.87,9,186462
110000,12,6000,7.51,9,186473
120000,7,5400,9.25,9,186576
112000,7,15000,10.25,17,186589
130000,4,20000,13.48,23,186696
105000,9,7500,11.03,15,186718
150000,4,8200,6.99,2,186776
165500,1,20000,11.11,3,186840
162000,2,7500,11.49,4,186879
130000,7,12000,13.49,23,186897
120000,6,17000,12.69,8,186956
150000,0,8000,10.38,3,186977
150000,8,8000,16.02,2,186977
120000,16,5000,10.75,9,186977
143000,11,6000,10.65,9,187029
146000,2,10000,10.37,6,187073
132000,16,24000,10.99,5,187150
132000,7,24000,10.99,10,187150
120000,3,4800,12.42,6,187178
120000,3,4700,12.99,8,187278
106000,13,3500,17.04,12,187293
141000,2,10000,8.94,7,187372
141000,3,10000,7.49,7,187372
170000,9,25000,12.73,4,187460
135000,14,15000,11.36,5,187463
150000,11,15000,11.89,9,187467
130000,14,7500,11.26,8,187474
110000,8,5000,7.29,10,187475
110000,6,5000,6.99,10,187475
120000,16,4375,10.95,8,187604
135000,13,8000,7.29,9,187724
144000,11,21000,14.26,8,187758
156000,5,15000,6.54,3,187768
114000,18,6000,13.06,5,187774
120000,18,16000,10.99,10,187957
140000,0,15000,6.54,7,187964
140000,13,15000,6.03,8,187964
110000,5,10000,12.42,11,187964
110000,0,10000,7.51,15,187964
110000,7,10000,6.03,13,187964
125000,16,12000,7.51,9,187965
125000,13,12000,7.88,9,187965
125000,3,12000,11.83,8,187965
140000,4,8000,16.02,10,187975
140000,3,8000,14.91,6,187975
165000,3,10000,10.25,4,187976
165000,7,10000,12.69,4,187976
150000,2,7000,9.63,2,187978
131004,15,15000,8.49,7,188018
174000,4,12000,8.94,3,188075
130000,4,25000,13.22,13,188188
132650,3,24000,10.51,5,188190
125000,5,24250,11.36,5,188197
121500,16,6000,7.49,9,188375
125000,18,24000,6.92,8,188447
110000,11,15000,8.94,17,188455
110004,9,15000,11.86,15,188462
150000,2,14000,11.12,5,188468
150000,0,14000,8.59,6,188468
140000,12,7400,6.03,7,188576
130000,1,6400,14.26,10,188576
107000,1,20000,13.98,15,188595
130000,14,6300,6.62,6,188676
110000,5,4900,6.76,12,188693
125000,3,10000,7.51,28,188747
100860,18,2750,9.99,12,188864
120000,3,15000,10.99,8,188958
120000,1,15000,9.99,6,188958
120000,9,15000,13.61,10,188958
120000,5,15000,10.75,6,188958
120000,18,15000,7.88,9,188958
120000,2,9000,7.14,10,188969
130000,14,6000,6.03,10,188977
130000,2,6000,9.99,5,188977
150000,10,6000,10.99,3,188980
150000,11,6000,10.59,2,188980
150000,0,6000,12.21,4,188980
150000,0,6000,8.9,4,188980
110000,3,9000,11.11,13,188991
115000,3,12000,5.79,10,189212
115000,3,12000,7.51,9,189212
115000,6,12000,5.42,9,189212
105000,14,5000,7.75,15,189224
143000,11,18000,5.79,9,189311
104000,8,3000,6.17,13,189380
144000,6,5000,8.9,7,189381
105000,5,4800,10.37,17,189424
143900,1,12000,10.65,5,189429
143000,14,25000,10.65,7,189453
130000,15,12000,13.16,6,189466
130000,4,12000,9.91,10,189466
190000,5,10000,9.67,4,189479
120000,16,2500,7.74,7,189484
132000,4,15000,7.88,10,189562
108000,4,9000,12.42,16,189711
108000,12,10000,12.87,13,189763
122000,1,15000,13.48,15,189950
120000,0,20000,11.36,9,189951
140000,7,20000,6.54,6,189958
150000,5,20000,10.25,10,189960
150000,2,20000,6.54,8,189960
150000,6,20000,6.54,9,189960
120000,4,14000,8.49,9,189960
120000,4,14000,13.87,8,189960
99996,14,5000,7.51,13,189965
150000,1,12500,7.74,7,189970
120000,9,8000,17.49,10,189970
130000,0,5000,10.36,9,189979
150000,10,5000,11.49,2,189982
150000,4,5000,12.18,2,189982
98000,6,6000,12.99,14,189991
138000,13,10000,6.99,10,190071
100000,5,4800,5.42,12,190173
145000,0,20000,11.83,5,190209
108288,3,10000,7.51,17,190296
130000,9,17600,10.36,9,190358
124896,2,14400,7.66,13,190420
138000,9,16500,7.49,6,190461
102000,3,8400,13.57,12,190464
150000,2,12000,7.88,6,190470
150000,2,12000,11.86,7,190470
150000,3,12000,10.25,9,190470
156000,11,20000,7.49,9,190562
160000,0,17400,11.71,4,190566
110000,1,7400,9.99,17,190591
144000,2,18000,17.74,7,190761
120000,3,7200,7.29,5,190772
100000,4,9175,16.49,15,190815
134748,14,18000,10.74,10,190818
142000,3,15000,8.49,6,190864
102000,16,8000,10.37,14,190865
120000,2,25000,10.38,13,190943
120000,3,25000,13.06,16,190943
120000,3,25000,11.49,14,190943
120000,5,25000,13.49,14,190943
120000,2,25000,15.62,14,190943
120000,19,25000,13.61,11,190943
150000,7,19000,13.11,8,190961
140000,8,12000,5.42,9,190968
140000,2,12000,13.57,6,190968
140000,6,12000,11.14,5,190968
140000,9,12000,7.88,8,190968
140000,7,12000,12.69,5,190968
120000,17,7000,8.9,5,190972
140000,4,5000,10.37,5,190980
140000,3,5000,11.36,6,190980
140000,7,5000,12.99,7,190980
140000,11,5000,9.32,5,190980
130000,14,4000,14.35,5,190981
130000,14,4000,11.71,8,190981
130000,3,4000,7.4,10,190981
131000,5,25000,13.49,5,191098
155000,11,18000,7.51,10,191214
115000,6,10000,10.37,10,191215
115000,2,10000,7.51,8,191215
175000,7,10000,7.51,4,191227
130000,6,7500,5.79,18,191397
135660,10,12000,8.59,10,191457
110000,1,12000,9.99,17,191459
131004,2,5000,8.49,8,191485
131004,14,5000,8.49,8,191485
140000,14,18400,7.66,6,191559
144000,12,10000,10.36,5,191572
143000,5,15600,6.62,7,191714
150000,4,10700,6.03,10,191772
114000,0,19000,17.56,15,191849
108600,3,14400,7.66,14,191894
122400,15,10000,7.66,6,191927
140000,9,25000,10.59,5,191951
140000,0,25000,16.02,9,191951
120000,2,12000,10.74,5,191963
120000,11,12000,7.51,6,191963
110000,2,6000,11.49,15,191972
110000,2,6000,7.49,13,191972
120000,1,6000,18.64,6,191974
120000,3,6000,18.39,8,191974
180000,2,6000,6.54,3,191983
110000,11,6000,7.74,11,191992
121000,7,13600,6.17,7,192060
110000,20,5600,8.9,9,192373
150000,4,25000,9.99,5,192454
150000,11,25000,15.37,9,192454
170000,9,20000,10.99,3,192465
170000,2,20000,12.99,3,192465
135000,14,10000,10.99,9,192470
150000,1,10000,6.54,9,192473
150000,5,10000,6.03,10,192473
150000,11,10000,8.94,9,192473
150000,11,10000,7.49,5,192473
150000,6,10000,17.49,7,192473
160000,9,7500,14.96,3,192478
130000,13,2500,10.59,5,192485
124000,3,12000,7.51,7,192564
115000,18,2850,5.42,7,192632
143000,4,7500,9.91,7,192676
120000,17,5200,11.36,10,192776
117000,4,6000,6.91,7,192874
140000,6,24000,9.88,10,192952
140000,3,24000,17.88,10,192952
160000,12,23000,6.91,5,192959
160000,7,15000,6.03,2,192968
140000,13,10000,10.74,10,192971
140000,2,10000,10.65,10,192971
180000,7,14000,5.42,2,192973
150000,1,9500,8.49,6,192974
112000,0,3000,7.9,6,192981
125000,2,12000,10.74,14,192991
140000,14,16800,7.88,9,193161
140000,14,16800,13.49,5,193161
125000,4,6800,9.91,7,193174
110000,5,4800,12.69,13,193175
135000,8,16000,10.99,8,193211
132500,1,12000,12.69,10,193341
168000,2,25000,12.87,4,193359
132000,1,11200,10.99,7,193367
130000,17,25000,10.75,12,193388
150000,0,24000,16.07,9,193455
110000,1,10000,10.37,16,193463
110000,0,10000,8.9,17,193463
110000,7,10000,7.49,17,193463
160000,0,6400,12.53,3,193580
125000,0,25000,9.76,9,193695
110000,6,15000,10.37,13,193953
160000,2,22000,10.99,8,193960
120000,17,10000,10.59,7,193966
120000,3,10000,7.14,10,193966
120000,13,10000,7.51,6,193966
120000,0,10000,8.94,9,193966
120000,18,10000,6.03,5,193966
120000,4,4000,7.14,8,193979
102000,4,10000,14.96,12,193990
144000,3,14700,8.49,8,194065
146000,11,3000,10.37,6,194085
181408,0,14500,6.62,4,194092
120000,0,7500,7.74,12,194092
135000,9,15000,13.85,10,194212
172000,8,12000,9.99,4,194374
172000,5,12000,10.37,4,194374
120000,4,12000,11.71,16,194390
141000,1,10000,12.53,8,194421
110000,11,20000,7.49,17,194445
130000,3,20000,10.25,5,194453
130000,0,20000,14.65,7,194453
165000,10,20000,7.88,4,194463
135000,2,8000,16.77,5,194473
150000,11,8000,6.03,10,194476
150000,11,8000,6.03,5,194476
150000,11,8000,19.13,9,194476
150000,11,8000,14.27,8,194476
175000,1,24150,11.48,3,194561
140000,2,8400,13.11,9,194573
126000,6,13200,14.96,10,194662
175000,5,24000,12.73,2,194711
110000,3,3200,11.14,11,194780
105000,13,2500,10.99,17,194894
125000,8,30000,7.51,15,194938
110000,3,14000,13.48,16,194955
140000,14,15000,12.18,6,194963
130000,0,13000,8.59,9,194964
150000,5,15000,10.25,7,194966
150000,12,15000,7.49,9,194966
175000,3,15000,11.58,2,194971
140000,2,8000,9.88,7,194974
140000,13,8000,6.03,5,194974
160000,9,5000,15.7,4,194982
132000,3,3000,15.23,8,194984
125000,5,20000,10.62,17,194989
110000,8,3000,9.62,13,194994
168750,1,24250,12.18,3,195085
125000,10,23500,11.48,10,195196
115000,2,17500,7.88,12,195201
154000,9,12600,11.83,10,195270
150000,1,7200,6.03,10,195277
144000,16,35000,18.39,10,195340
157500,3,25000,11.86,8,195456
140000,9,7500,11.14,8,195475
135000,3,7000,6.92,9,195475
150000,11,7000,6.54,6,195477
140000,0,7400,6.62,6,195575
140000,0,7400,6.03,10,195575
144000,12,6000,10.99,6,195578
121000,17,4000,7.51,8,195629
116004,3,7200,12.53,8,195777
110000,8,6500,12.73,16,195892
123000,2,7000,7.51,7,195922
136092,13,1400,10.59,8,195923
165000,3,35000,10.59,5,195948
120000,9,20000,6.54,12,195949
170000,10,25000,10.99,2,195959
130000,12,12000,7.88,8,195965
130000,10,12000,13.57,10,195965
180000,0,20000,12.42,2,195966
180000,1,20000,14.22,3,195966
140000,1,7000,11.11,6,195976
120000,11,2000,6.39,6,195985
155400,8,6000,13.61,3,196000
140004,2,6950,12.73,6,196032
145000,3,14000,10.65,10,196216
125000,8,10000,5.99,10,196217
125000,3,10000,7.51,8,196217
150000,4,6125,13.23,9,196354
182000,8,22000,7.49,4,196364
120000,21,10000,11.71,14,196391
120000,10,10000,7.51,14,196391
120000,3,10000,10.37,15,196391
120000,4,7500,10.95,8,196471
170000,1,7500,11.83,4,196479
150000,5,6000,12.18,10,196479
150000,3,6000,13.23,9,196479
150000,11,6000,5.42,10,196479
150000,11,6000,6.99,7,196479
105000,13,3000,6.03,12,196479
174000,0,12000,5.79,2,196774
110000,11,10000,7.51,13,196790
120000,27,9600,9.99,17,196791
108000,1,13750,16.4,14,196804
125004,5,8150,13.85,12,196849
160000,3,35000,15.23,8,196946
110000,13,12000,7.88,13,196958
115000,16,10000,15.68,15,196964
130000,0,11000,5.42,10,196966
120000,1,7000,11.49,5,196972
120000,11,7000,9.99,6,196972
119000,16,35000,12.18,13,196977
140000,2,6000,22.11,10,196978
140000,13,6000,7.51,5,196978
140000,13,6000,6.62,7,196978
140000,13,6000,6.99,10,196978
125000,13,3000,13.98,9,196982
125000,12,8000,13.49,15,196992
114000,2,8000,14.35,14,197168
115000,11,4000,9.91,5,197228
121200,1,1450,6.76,15,197313
150000,9,35000,7.49,9,197442
125000,4,15000,13.92,6,197458
150000,13,20000,11.11,8,197459
150000,6,20000,6.54,10,197459
150000,0,20000,11.48,7,197459
120000,4,12500,11.49,10,197461
110000,0,6000,9.51,13,197471
110000,2,6000,13.49,11,197471
105000,7,7200,7.49,16,197517
150792,11,6000,11.71,5,197548
135996,12,20000,17.74,9,197548
135000,8,25000,16.07,9,197698
135000,0,25000,6.91,8,197698
152000,12,15000,10.74,6,197766
138000,13,2300,13.06,8,197786
110000,1,4600,10.74,12,197793
153000,2,24000,11.71,9,197805
125000,4,8400,9.32,9,197820
120000,0,24000,10.75,14,197943
120000,9,12000,7.51,9,197962
116000,6,10800,10.37,17,197963
200000,5,22000,11.83,3,197967
140000,8,12000,13.49,5,197967
140000,12,12000,10.99,9,197967
140000,6,12000,10.74,8,197967
140000,3,12000,7.88,6,197967
150000,4,12000,5.79,9,197969
150000,12,12000,7.88,5,197969
150000,3,12000,11.14,8,197969
150000,12,12000,5.42,6,197969
150000,1,12000,8.07,9,197969
120000,7,6000,5.42,7,197974
120000,18,6000,6.91,5,197974
140000,2,5000,6.76,9,197979
105000,13,12000,9.99,17,197989
125000,4,8200,7.88,5,198020
119004,1,4000,10.75,10,198285
120000,0,8000,10.74,16,198392
115000,3,20000,12.21,14,198446
115000,0,20000,14.61,13,198446
110000,7,16000,16.32,12,198451
130000,10,16000,6.03,7,198458
110000,7,5000,13.61,16,198474
120000,12,17400,11.71,12,198553
172000,4,25000,10.62,2,198559
180000,6,8400,12.99,4,198579
116000,3,5500,13.79,13,198652
140000,14,25000,10.59,9,198949
140000,1,25000,11.58,5,198949
160000,3,25000,15.62,7,198956
110000,0,10000,10.37,14,198962
160000,0,17000,7.88,6,198965
120000,15,5000,12.69,6,198976
155004,11,10200,5.42,6,199028
136000,3,4800,14.72,10,199179
120000,11,6000,12.73,26,199197
135000,0,10000,11.11,9,199219
135000,8,10000,10.37,6,199219
140000,15,17600,7.88,5,199359
130000,12,15000,10.0,9,199460
130000,5,15000,11.83,5,199460
130000,3,15000,11.14,7,199460
130000,11,15000,11.99,5,199460
130000,0,15000,10.75,10,199460
150000,9,18000,12.99,6,199461
165000,3,15000,6.62,3,199468
150000,4,3000,7.14,6,199485
120000,3,4475,10.0,6,199502
140000,6,30000,6.91,14,199588
155000,6,25000,11.36,8,199704
122000,6,15000,15.95,17,199709
157544,8,5000,12.99,2,199789
117500,0,17500,6.54,17,199826
140000,4,24000,7.9,5,199950
150000,3,25000,12.73,8,199953
150000,0,25000,11.83,7,199953
150000,6,25000,11.48,9,199953
150000,14,25000,10.75,10,199953
